text|en-US-AlloyTurboMultilingualNeural|en-US-AndrewMultilingualNeural|en-US-AvaMultilingualNeural|en-US-BrandonMultilingualNeural|en-US-BrianMultilingualNeural|en-US-ChristopherMultilingualNeural|en-US-CoraMultilingualNeural|en-US-DavisMultilingualNeural|label
Nisha, are alive?|410_Nisha_are_alive.wav |410_Nisha_are_alive.wav |410_Nisha_are_alive.wav |410_Nisha_are_alive.wav |410_Nisha_are_alive.wav |410_Nisha_are_alive.wav |410_Nisha_are_alive.wav |410_Nisha_are_alive.wav |1
wassup Nisha!|411_wassup_Nisha.wav |411_wassup_Nisha.wav |411_wassup_Nisha.wav |411_wassup_Nisha.wav |411_wassup_Nisha.wav |411_wassup_Nisha.wav |411_wassup_Nisha.wav |411_wassup_Nisha.wav |1
yo Nisha, hit me with some wisdom|412_yo_Nisha_hit_me_with_some_wisdom.wav |412_yo_Nisha_hit_me_with_some_wisdom.wav |412_yo_Nisha_hit_me_with_some_wisdom.wav |412_yo_Nisha_hit_me_with_some_wisdom.wav |412_yo_Nisha_hit_me_with_some_wisdom.wav |412_yo_Nisha_hit_me_with_some_wisdom.wav |412_yo_Nisha_hit_me_with_some_wisdom.wav |412_yo_Nisha_hit_me_with_some_wisdom.wav |1
Nisha, feeling chatty today?|413_Nisha_feeling_chatty_today.wav |413_Nisha_feeling_chatty_today.wav |413_Nisha_feeling_chatty_today.wav |413_Nisha_feeling_chatty_today.wav |413_Nisha_feeling_chatty_today.wav |413_Nisha_feeling_chatty_today.wav |413_Nisha_feeling_chatty_today.wav |413_Nisha_feeling_chatty_today.wav |1
woke up yet, Nisha?|414_woke_up_yet_Nisha.wav |414_woke_up_yet_Nisha.wav |414_woke_up_yet_Nisha.wav |414_woke_up_yet_Nisha.wav |414_woke_up_yet_Nisha.wav |414_woke_up_yet_Nisha.wav |414_woke_up_yet_Nisha.wav |414_woke_up_yet_Nisha.wav |1
yo Nisha, what’s the vibe today?|415_yo_Nisha_whats_the_vibe_today.wav |415_yo_Nisha_whats_the_vibe_today.wav |415_yo_Nisha_whats_the_vibe_today.wav |415_yo_Nisha_whats_the_vibe_today.wav |415_yo_Nisha_whats_the_vibe_today.wav |415_yo_Nisha_whats_the_vibe_today.wav |415_yo_Nisha_whats_the_vibe_today.wav |415_yo_Nisha_whats_the_vibe_today.wav |1
spill the tea, Nisha|416_spill_the_tea_Nisha.wav |416_spill_the_tea_Nisha.wav |416_spill_the_tea_Nisha.wav |416_spill_the_tea_Nisha.wav |416_spill_the_tea_Nisha.wav |416_spill_the_tea_Nisha.wav |416_spill_the_tea_Nisha.wav |416_spill_the_tea_Nisha.wav |1
Nisha, existential crisis mode: ON|417_Nisha_existential_crisis_mode_ON.wav |417_Nisha_existential_crisis_mode_ON.wav |417_Nisha_existential_crisis_mode_ON.wav |417_Nisha_existential_crisis_mode_ON.wav |417_Nisha_existential_crisis_mode_ON.wav |417_Nisha_existential_crisis_mode_ON.wav |417_Nisha_existential_crisis_mode_ON.wav |417_Nisha_existential_crisis_mode_ON.wav |1
hey Nisha, what’s good?|418_hey_Nisha_whats_good.wav |418_hey_Nisha_whats_good.wav |418_hey_Nisha_whats_good.wav |418_hey_Nisha_whats_good.wav |418_hey_Nisha_whats_good.wav |418_hey_Nisha_whats_good.wav |418_hey_Nisha_whats_good.wav |418_hey_Nisha_whats_good.wav |1
talk to me, Nisha|419_talk_to_me_Nisha.wav |419_talk_to_me_Nisha.wav |419_talk_to_me_Nisha.wav |419_talk_to_me_Nisha.wav |419_talk_to_me_Nisha.wav |419_talk_to_me_Nisha.wav |419_talk_to_me_Nisha.wav |419_talk_to_me_Nisha.wav |1
Nisha, is the power out anywhere near me?|420_Nisha_is_the_power_out_anywhere_near_me.wav |420_Nisha_is_the_power_out_anywhere_near_me.wav |420_Nisha_is_the_power_out_anywhere_near_me.wav |420_Nisha_is_the_power_out_anywhere_near_me.wav |420_Nisha_is_the_power_out_anywhere_near_me.wav |420_Nisha_is_the_power_out_anywhere_near_me.wav |420_Nisha_is_the_power_out_anywhere_near_me.wav |420_Nisha_is_the_power_out_anywhere_near_me.wav |1
Nisha, give me a live update on precipitation in my area.|421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.wav |421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.wav |421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.wav |421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.wav |421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.wav |421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.wav |421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.wav |421_Nisha_give_me_a_live_update_on_precipitation_in_my_area.wav |1
Nisha, what's the current status of tropical storms in the Indian Ocean?|422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.wav |422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.wav |422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.wav |422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.wav |422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.wav |422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.wav |422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.wav |422_Nisha_whats_the_current_status_of_tropical_storms_in_the_Indian_Ocean.wav |1
Nisha, check for any current gas emergencies near me.|423_Nisha_check_for_any_current_gas_emergencies_near_me.wav |423_Nisha_check_for_any_current_gas_emergencies_near_me.wav |423_Nisha_check_for_any_current_gas_emergencies_near_me.wav |423_Nisha_check_for_any_current_gas_emergencies_near_me.wav |423_Nisha_check_for_any_current_gas_emergencies_near_me.wav |423_Nisha_check_for_any_current_gas_emergencies_near_me.wav |423_Nisha_check_for_any_current_gas_emergencies_near_me.wav |423_Nisha_check_for_any_current_gas_emergencies_near_me.wav |1
Nisha, what's the current flood situation in Assam?|424_Nisha_whats_the_current_flood_situation_in_Assam.wav |424_Nisha_whats_the_current_flood_situation_in_Assam.wav |424_Nisha_whats_the_current_flood_situation_in_Assam.wav |424_Nisha_whats_the_current_flood_situation_in_Assam.wav |424_Nisha_whats_the_current_flood_situation_in_Assam.wav |424_Nisha_whats_the_current_flood_situation_in_Assam.wav |424_Nisha_whats_the_current_flood_situation_in_Assam.wav |424_Nisha_whats_the_current_flood_situation_in_Assam.wav |1
Nisha, show me real-time crowd levels at major metro stations.|425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.wav |425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.wav |425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.wav |425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.wav |425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.wav |425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.wav |425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.wav |425_Nisha_show_me_realtime_crowd_levels_at_major_metro_stations.wav |1
Nisha, show me the live air pollution levels from nearby forest fires.|426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.wav |426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.wav |426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.wav |426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.wav |426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.wav |426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.wav |426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.wav |426_Nisha_show_me_the_live_air_pollution_levels_from_nearby_forest_fires.wav |1
Nisha, show me the current market rate for onions.|427_Nisha_show_me_the_current_market_rate_for_onions.wav |427_Nisha_show_me_the_current_market_rate_for_onions.wav |427_Nisha_show_me_the_current_market_rate_for_onions.wav |427_Nisha_show_me_the_current_market_rate_for_onions.wav |427_Nisha_show_me_the_current_market_rate_for_onions.wav |427_Nisha_show_me_the_current_market_rate_for_onions.wav |427_Nisha_show_me_the_current_market_rate_for_onions.wav |427_Nisha_show_me_the_current_market_rate_for_onions.wav |1
Nisha, give me live updates on dengue cases in the city.|428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.wav |428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.wav |428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.wav |428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.wav |428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.wav |428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.wav |428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.wav |428_Nisha_give_me_live_updates_on_dengue_cases_in_the_city.wav |1
Nisha, show me the current gate information for all departing flights.|429_Nisha_show_me_the_current_gate_information_for_all_departing_flights.wav |429_Nisha_show_me_the_current_gate_information_for_all_departing_flights.wav |429_Nisha_show_me_the_current_gate_information_for_all_departing_flights.wav |429_Nisha_show_me_the_current_gate_information_for_all_departing_flights.wav |429_Nisha_show_me_the_current_gate_information_for_all_departing_flights.wav |429_Nisha_show_me_the_current_gate_information_for_all_departing_flights.wav |429_Nisha_show_me_the_current_gate_information_for_all_departing_flights.wav |429_Nisha_show_me_the_current_gate_information_for_all_departing_flights.wav |1
Nisha, show me where protests are currently happening in the city.|430_Nisha_show_me_where_protests_are_currently_happening_in_the_city.wav |430_Nisha_show_me_where_protests_are_currently_happening_in_the_city.wav |430_Nisha_show_me_where_protests_are_currently_happening_in_the_city.wav |430_Nisha_show_me_where_protests_are_currently_happening_in_the_city.wav |430_Nisha_show_me_where_protests_are_currently_happening_in_the_city.wav |430_Nisha_show_me_where_protests_are_currently_happening_in_the_city.wav |430_Nisha_show_me_where_protests_are_currently_happening_in_the_city.wav |430_Nisha_show_me_where_protests_are_currently_happening_in_the_city.wav |1
Nisha, show me live alerts for volcanic eruptions.|431_Nisha_show_me_live_alerts_for_volcanic_eruptions.wav |431_Nisha_show_me_live_alerts_for_volcanic_eruptions.wav |431_Nisha_show_me_live_alerts_for_volcanic_eruptions.wav |431_Nisha_show_me_live_alerts_for_volcanic_eruptions.wav |431_Nisha_show_me_live_alerts_for_volcanic_eruptions.wav |431_Nisha_show_me_live_alerts_for_volcanic_eruptions.wav |431_Nisha_show_me_live_alerts_for_volcanic_eruptions.wav |431_Nisha_show_me_live_alerts_for_volcanic_eruptions.wav |1
Nisha, how many ambulances are currently dispatched in Guwahati?|432_Nisha_how_many_ambulances_are_currently_dispatched_in_Guwahati.wav |432_Nisha_how_many_ambulances_are_currently_dispatched_in_Guwahati.wav |432_Nisha_how_many_ambulances_are_currently_dispatched_in_Guwahati.wav |432_Nisha_how_many_ambulances_are_currently_dispatched_in_Guwahati.wav |432_Nisha_how_many_ambulances_are_currently_dispatched_in_Guwahati.wav |432_Nisha_how_many_ambulances_are_currently_dispatched_in_Guwahati.wav |432_Nisha_how_many_ambulances_are_currently_dispatched_in_Guwahati.wav |432_Nisha_how_many_ambulances_are_currently_dispatched_in_Guwahati.wav |1
Nisha, show me the current ER wait times at Apollo Hospitals.|433_Nisha_show_me_the_current_ER_wait_times_at_Apollo_Hospitals.wav |433_Nisha_show_me_the_current_ER_wait_times_at_Apollo_Hospitals.wav |433_Nisha_show_me_the_current_ER_wait_times_at_Apollo_Hospitals.wav |433_Nisha_show_me_the_current_ER_wait_times_at_Apollo_Hospitals.wav |433_Nisha_show_me_the_current_ER_wait_times_at_Apollo_Hospitals.wav |433_Nisha_show_me_the_current_ER_wait_times_at_Apollo_Hospitals.wav |433_Nisha_show_me_the_current_ER_wait_times_at_Apollo_Hospitals.wav |433_Nisha_show_me_the_current_ER_wait_times_at_Apollo_Hospitals.wav |1
Nisha, are there any major internet connectivity issues reported?|434_Nisha_are_there_any_major_internet_connectivity_issues_reported.wav |434_Nisha_are_there_any_major_internet_connectivity_issues_reported.wav |434_Nisha_are_there_any_major_internet_connectivity_issues_reported.wav |434_Nisha_are_there_any_major_internet_connectivity_issues_reported.wav |434_Nisha_are_there_any_major_internet_connectivity_issues_reported.wav |434_Nisha_are_there_any_major_internet_connectivity_issues_reported.wav |434_Nisha_are_there_any_major_internet_connectivity_issues_reported.wav |434_Nisha_are_there_any_major_internet_connectivity_issues_reported.wav |1
Nisha, show me live updates on shipping delays from e-commerce sites.|435_Nisha_show_me_live_updates_on_shipping_delays_from_ecommerce_sites.wav |435_Nisha_show_me_live_updates_on_shipping_delays_from_ecommerce_sites.wav |435_Nisha_show_me_live_updates_on_shipping_delays_from_ecommerce_sites.wav |435_Nisha_show_me_live_updates_on_shipping_delays_from_ecommerce_sites.wav |435_Nisha_show_me_live_updates_on_shipping_delays_from_ecommerce_sites.wav |435_Nisha_show_me_live_updates_on_shipping_delays_from_ecommerce_sites.wav |435_Nisha_show_me_live_updates_on_shipping_delays_from_ecommerce_sites.wav |435_Nisha_show_me_live_updates_on_shipping_delays_from_ecommerce_sites.wav |1
Nisha, show me the current visibility conditions for drivers.|436_Nisha_show_me_the_current_visibility_conditions_for_drivers.wav |436_Nisha_show_me_the_current_visibility_conditions_for_drivers.wav |436_Nisha_show_me_the_current_visibility_conditions_for_drivers.wav |436_Nisha_show_me_the_current_visibility_conditions_for_drivers.wav |436_Nisha_show_me_the_current_visibility_conditions_for_drivers.wav |436_Nisha_show_me_the_current_visibility_conditions_for_drivers.wav |436_Nisha_show_me_the_current_visibility_conditions_for_drivers.wav |436_Nisha_show_me_the_current_visibility_conditions_for_drivers.wav |1
Nisha, show me live updates on voter turnout for the ongoing elections.|437_Nisha_show_me_live_updates_on_voter_turnout_for_the_ongoing_elections.wav |437_Nisha_show_me_live_updates_on_voter_turnout_for_the_ongoing_elections.wav |437_Nisha_show_me_live_updates_on_voter_turnout_for_the_ongoing_elections.wav |437_Nisha_show_me_live_updates_on_voter_turnout_for_the_ongoing_elections.wav |437_Nisha_show_me_live_updates_on_voter_turnout_for_the_ongoing_elections.wav |437_Nisha_show_me_live_updates_on_voter_turnout_for_the_ongoing_elections.wav |437_Nisha_show_me_live_updates_on_voter_turnout_for_the_ongoing_elections.wav |437_Nisha_show_me_live_updates_on_voter_turnout_for_the_ongoing_elections.wav |1
Nisha, show me how much power my solar panels are generating right now.|438_Nisha_show_me_how_much_power_my_solar_panels_are_generating_right_now.wav |438_Nisha_show_me_how_much_power_my_solar_panels_are_generating_right_now.wav |438_Nisha_show_me_how_much_power_my_solar_panels_are_generating_right_now.wav |438_Nisha_show_me_how_much_power_my_solar_panels_are_generating_right_now.wav |438_Nisha_show_me_how_much_power_my_solar_panels_are_generating_right_now.wav |438_Nisha_show_me_how_much_power_my_solar_panels_are_generating_right_now.wav |438_Nisha_show_me_how_much_power_my_solar_panels_are_generating_right_now.wav |438_Nisha_show_me_how_much_power_my_solar_panels_are_generating_right_now.wav |1
Nisha, show me the current fluctuating prices of petrol and diesel.|439_Nisha_show_me_the_current_fluctuating_prices_of_petrol_and_diesel.wav |439_Nisha_show_me_the_current_fluctuating_prices_of_petrol_and_diesel.wav |439_Nisha_show_me_the_current_fluctuating_prices_of_petrol_and_diesel.wav |439_Nisha_show_me_the_current_fluctuating_prices_of_petrol_and_diesel.wav |439_Nisha_show_me_the_current_fluctuating_prices_of_petrol_and_diesel.wav |439_Nisha_show_me_the_current_fluctuating_prices_of_petrol_and_diesel.wav |439_Nisha_show_me_the_current_fluctuating_prices_of_petrol_and_diesel.wav |439_Nisha_show_me_the_current_fluctuating_prices_of_petrol_and_diesel.wav |1
Nisha, show me live updates on entry requirements for different countries.|440_Nisha_show_me_live_updates_on_entry_requirements_for_different_countries.wav |440_Nisha_show_me_live_updates_on_entry_requirements_for_different_countries.wav |440_Nisha_show_me_live_updates_on_entry_requirements_for_different_countries.wav |440_Nisha_show_me_live_updates_on_entry_requirements_for_different_countries.wav |440_Nisha_show_me_live_updates_on_entry_requirements_for_different_countries.wav |440_Nisha_show_me_live_updates_on_entry_requirements_for_different_countries.wav |440_Nisha_show_me_live_updates_on_entry_requirements_for_different_countries.wav |440_Nisha_show_me_live_updates_on_entry_requirements_for_different_countries.wav |1
Nisha, how quickly are fire trucks responding to calls right now?|441_Nisha_how_quickly_are_fire_trucks_responding_to_calls_right_now.wav |441_Nisha_how_quickly_are_fire_trucks_responding_to_calls_right_now.wav |441_Nisha_how_quickly_are_fire_trucks_responding_to_calls_right_now.wav |441_Nisha_how_quickly_are_fire_trucks_responding_to_calls_right_now.wav |441_Nisha_how_quickly_are_fire_trucks_responding_to_calls_right_now.wav |441_Nisha_how_quickly_are_fire_trucks_responding_to_calls_right_now.wav |441_Nisha_how_quickly_are_fire_trucks_responding_to_calls_right_now.wav |441_Nisha_how_quickly_are_fire_trucks_responding_to_calls_right_now.wav |1
Nisha, what's the real-time data on deforestation?|442_Nisha_whats_the_realtime_data_on_deforestation.wav |442_Nisha_whats_the_realtime_data_on_deforestation.wav |442_Nisha_whats_the_realtime_data_on_deforestation.wav |442_Nisha_whats_the_realtime_data_on_deforestation.wav |442_Nisha_whats_the_realtime_data_on_deforestation.wav |442_Nisha_whats_the_realtime_data_on_deforestation.wav |442_Nisha_whats_the_realtime_data_on_deforestation.wav |442_Nisha_whats_the_realtime_data_on_deforestation.wav |1
Nisha, show me live alerts for any nuclear incidents.|443_Nisha_show_me_live_alerts_for_any_nuclear_incidents.wav |443_Nisha_show_me_live_alerts_for_any_nuclear_incidents.wav |443_Nisha_show_me_live_alerts_for_any_nuclear_incidents.wav |443_Nisha_show_me_live_alerts_for_any_nuclear_incidents.wav |443_Nisha_show_me_live_alerts_for_any_nuclear_incidents.wav |443_Nisha_show_me_live_alerts_for_any_nuclear_incidents.wav |443_Nisha_show_me_live_alerts_for_any_nuclear_incidents.wav |443_Nisha_show_me_live_alerts_for_any_nuclear_incidents.wav |1
Nisha, what are the latest scam alerts identified by AI?|444_Nisha_what_are_the_latest_scam_alerts_identified_by_AI.wav |444_Nisha_what_are_the_latest_scam_alerts_identified_by_AI.wav |444_Nisha_what_are_the_latest_scam_alerts_identified_by_AI.wav |444_Nisha_what_are_the_latest_scam_alerts_identified_by_AI.wav |444_Nisha_what_are_the_latest_scam_alerts_identified_by_AI.wav |444_Nisha_what_are_the_latest_scam_alerts_identified_by_AI.wav |444_Nisha_what_are_the_latest_scam_alerts_identified_by_AI.wav |444_Nisha_what_are_the_latest_scam_alerts_identified_by_AI.wav |1
Nisha, show me real-time intelligence on hacktivist threats.|445_Nisha_show_me_realtime_intelligence_on_hacktivist_threats.wav |445_Nisha_show_me_realtime_intelligence_on_hacktivist_threats.wav |445_Nisha_show_me_realtime_intelligence_on_hacktivist_threats.wav |445_Nisha_show_me_realtime_intelligence_on_hacktivist_threats.wav |445_Nisha_show_me_realtime_intelligence_on_hacktivist_threats.wav |445_Nisha_show_me_realtime_intelligence_on_hacktivist_threats.wav |445_Nisha_show_me_realtime_intelligence_on_hacktivist_threats.wav |445_Nisha_show_me_realtime_intelligence_on_hacktivist_threats.wav |1
Nisha, show me live alerts for maritime security incidents.|446_Nisha_show_me_live_alerts_for_maritime_security_incidents.wav |446_Nisha_show_me_live_alerts_for_maritime_security_incidents.wav |446_Nisha_show_me_live_alerts_for_maritime_security_incidents.wav |446_Nisha_show_me_live_alerts_for_maritime_security_incidents.wav |446_Nisha_show_me_live_alerts_for_maritime_security_incidents.wav |446_Nisha_show_me_live_alerts_for_maritime_security_incidents.wav |446_Nisha_show_me_live_alerts_for_maritime_security_incidents.wav |446_Nisha_show_me_live_alerts_for_maritime_security_incidents.wav |1
Nisha, show me live updates on river levels for flood prevention.|447_Nisha_show_me_live_updates_on_river_levels_for_flood_prevention.wav |447_Nisha_show_me_live_updates_on_river_levels_for_flood_prevention.wav |447_Nisha_show_me_live_updates_on_river_levels_for_flood_prevention.wav |447_Nisha_show_me_live_updates_on_river_levels_for_flood_prevention.wav |447_Nisha_show_me_live_updates_on_river_levels_for_flood_prevention.wav |447_Nisha_show_me_live_updates_on_river_levels_for_flood_prevention.wav |447_Nisha_show_me_live_updates_on_river_levels_for_flood_prevention.wav |447_Nisha_show_me_live_updates_on_river_levels_for_flood_prevention.wav |1
Nisha, show me current alerts for ride-sharing outages.|448_Nisha_show_me_current_alerts_for_ridesharing_outages.wav |448_Nisha_show_me_current_alerts_for_ridesharing_outages.wav |448_Nisha_show_me_current_alerts_for_ridesharing_outages.wav |448_Nisha_show_me_current_alerts_for_ridesharing_outages.wav |448_Nisha_show_me_current_alerts_for_ridesharing_outages.wav |448_Nisha_show_me_current_alerts_for_ridesharing_outages.wav |448_Nisha_show_me_current_alerts_for_ridesharing_outages.wav |448_Nisha_show_me_current_alerts_for_ridesharing_outages.wav |1
Nisha, show me live updates on infectious disease outbreaks.|449_Nisha_show_me_live_updates_on_infectious_disease_outbreaks.wav |449_Nisha_show_me_live_updates_on_infectious_disease_outbreaks.wav |449_Nisha_show_me_live_updates_on_infectious_disease_outbreaks.wav |449_Nisha_show_me_live_updates_on_infectious_disease_outbreaks.wav |449_Nisha_show_me_live_updates_on_infectious_disease_outbreaks.wav |449_Nisha_show_me_live_updates_on_infectious_disease_outbreaks.wav |449_Nisha_show_me_live_updates_on_infectious_disease_outbreaks.wav |449_Nisha_show_me_live_updates_on_infectious_disease_outbreaks.wav |1
Nisha, what are the live reports of criminal incidents in my area?|450_Nisha_what_are_the_live_reports_of_criminal_incidents_in_my_area.wav |450_Nisha_what_are_the_live_reports_of_criminal_incidents_in_my_area.wav |450_Nisha_what_are_the_live_reports_of_criminal_incidents_in_my_area.wav |450_Nisha_what_are_the_live_reports_of_criminal_incidents_in_my_area.wav |450_Nisha_what_are_the_live_reports_of_criminal_incidents_in_my_area.wav |450_Nisha_what_are_the_live_reports_of_criminal_incidents_in_my_area.wav |450_Nisha_what_are_the_live_reports_of_criminal_incidents_in_my_area.wav |450_Nisha_what_are_the_live_reports_of_criminal_incidents_in_my_area.wav |1
